2019-03-29 08:01:25,198   INFO  [main] HOST: PID of this Volt process is 36
2019-03-29 08:01:25,207   INFO  [main] HOST: Command line arguments: org.voltdb.VoltDB initialize deployment /etc/config/deployment.xml voltdbroot /var/voltdb/
2019-03-29 08:01:25,209   INFO  [main] HOST: Command line JVM arguments: -Xmx2048m -Xms2048m -XX:+AlwaysPreTouch -Djava.awt.headless=true -Djavax.security.auth.useSubjectCredsOnly=false -Dsun.net.inetaddr.ttl=300 -Dsun.net.inetaddr.negative.ttl=3600 -XX:+HeapDumpOnOutOfMemoryError -XX:HeapDumpPath=/tmp -XX:+UseParNewGC -XX:+UseConcMarkSweepGC -XX:+CMSParallelRemarkEnabled -XX:+UseTLAB -XX:CMSInitiatingOccupancyFraction=75 -XX:+UseCMSInitiatingOccupancyOnly -XX:+UseCondCardMark -Dsun.rmi.dgc.server.gcInterval=9223372036854775807 -Dsun.rmi.dgc.client.gcInterval=9223372036854775807 -XX:CMSWaitDuration=120000 -XX:CMSMaxAbortablePrecleanTime=120000 -XX:+ExplicitGCInvokesConcurrent -XX:+CMSScavengeBeforeRemark -XX:+CMSClassUnloadingEnabled -Dlog4j.configuration=file:///opt/voltdb/voltdb/log4j.xml -Djava.library.path=default
2019-03-29 08:01:25,209   INFO  [main] HOST: Command line JVM classpath: /opt/voltdb/voltdb/voltdb-8.4.jar:/opt/voltdb/lib/httpclient-4.3.6.jar:/opt/voltdb/lib/netty-tcnative-boringssl-static-2.0.20.Final.jar:/opt/voltdb/lib/jetty-servlet-9.3.21.v20170918.jar:/opt/voltdb/lib/slf4j-api-1.6.2.jar:/opt/voltdb/lib/scala-xml_2.11-1.0.2.jar:/opt/voltdb/lib/tomcat-juli.jar:/opt/voltdb/lib/metrics-core-2.2.0.jar:/opt/voltdb/lib/lz4-1.2.0.jar:/opt/voltdb/lib/avro-1.7.7.jar:/opt/voltdb/lib/commons-logging-1.1.3.jar:/opt/voltdb/lib/jackson-core-asl-1.9.13.jar:/opt/voltdb/lib/jetty-util-9.3.21.v20170918.jar:/opt/voltdb/lib/snmp4j-2.5.2.jar:/opt/voltdb/lib/kafka-clients-0.8.2.2.jar:/opt/voltdb/lib/owner-1.0.9.jar:/opt/voltdb/lib/commons-codec-1.6.jar:/opt/voltdb/lib/jetty-security-9.3.21.v20170918.jar:/opt/voltdb/lib/httpcore-4.3.3.jar:/opt/voltdb/lib/super-csv-2.1.0.jar:/opt/voltdb/lib/jetty-http-9.3.21.v20170918.jar:/opt/voltdb/lib/httpasyncclient-4.0.2.jar:/opt/voltdb/lib/commons-lang3-3.0.jar:/opt/voltdb/lib/jetty-continuation-9.3.21.v20170918.jar:/opt/voltdb/lib/jsch-0.1.51.jar:/opt/voltdb/lib/kafka_2.11-0.8.2.2.jar:/opt/voltdb/lib/felix.jar:/opt/voltdb/lib/jline-2.10.jar:/opt/voltdb/lib/jetty-server-9.3.21.v20170918.jar:/opt/voltdb/lib/httpcore-nio-4.3.2.jar:/opt/voltdb/lib/owner-java8-1.0.9.jar:/opt/voltdb/lib/tomcat-jdbc.jar:/opt/voltdb/lib/servlet-api-3.1.jar:/opt/voltdb/lib/jna.jar:/opt/voltdb/lib/vmetrics.jar:/opt/voltdb/lib/log4j-1.2.16.jar:/opt/voltdb/lib/jackson-mapper-asl-1.9.13.jar:/opt/voltdb/lib/jetty-io-9.3.21.v20170918.jar:/opt/voltdb/lib/scala-parser-combinators_2.11-1.0.2.jar:/opt/voltdb/lib/snappy-java-1.1.1.7.jar:/opt/voltdb/lib/slf4j-nop-1.6.2.jar:/opt/voltdb/lib/protobuf-java-3.4.0.jar:/opt/voltdb/lib/scala-library-2.11.5.jar:/opt/voltdb/lib/netty-all-4.1.32.Final.jar:/opt/voltdb/lib/extension/voltdb-rabbitmq.jar
2019-03-29 08:01:25,368   INFO  [main] CONSOLE: When using the INIT command, some deployment file settings (hostcount and voltdbroot path) are ignored
2019-03-29 08:01:25,368   INFO  [main] HOST: When using the INIT command, some deployment file settings (hostcount and voltdbroot path) are ignored
2019-03-29 08:01:25,382   INFO  [main] HOST: Initialized VoltDB root directory /var/voltdb/voltdbroot
2019-03-29 08:01:25,383   INFO  [main] CONSOLE: Initialized VoltDB root directory /var/voltdb/voltdbroot
2019-03-29 08:01:27,906   INFO  [main] HOST: PID of this Volt process is 8
2019-03-29 08:01:27,915   INFO  [main] CONSOLE: Initializing VoltDB...

 _    __      ____  ____  ____ 
| |  / /___  / / /_/ __ \/ __ )
| | / / __ \/ / __/ / / / __  |
| |/ / /_/ / / /_/ /_/ / /_/ / 
|___/\____/_/\__/_____/_____/

--------------------------------

2019-03-29 08:01:27,915   INFO  [main] HOST: Found VoltDB license file at path: /etc/license/license.xml
2019-03-29 08:01:28,055   INFO  [main] CONSOLE: Build: 8.4 voltdb-8.4-0-g56361f2-local Enterprise Edition
2019-03-29 08:01:28,055   INFO  [main] CONSOLE: Licensed to: VocaLinkXDCR2
2019-03-29 08:01:28,055   INFO  [main] HOST: Command line arguments: org.voltdb.VoltDB probe placementgroup 0 license /etc/license/license.xml voltdbroot /var/voltdb/ mesh voltdb-0.voltdb-cluster hostcount 10
2019-03-29 08:01:28,057   INFO  [main] HOST: Command line JVM arguments: -Xmx2048m -Xms2048m -XX:+AlwaysPreTouch -Djava.awt.headless=true -Djavax.security.auth.useSubjectCredsOnly=false -Dsun.net.inetaddr.ttl=300 -Dsun.net.inetaddr.negative.ttl=3600 -XX:+HeapDumpOnOutOfMemoryError -XX:HeapDumpPath=/tmp -XX:+UseParNewGC -XX:+UseConcMarkSweepGC -XX:+CMSParallelRemarkEnabled -XX:+UseTLAB -XX:CMSInitiatingOccupancyFraction=75 -XX:+UseCMSInitiatingOccupancyOnly -XX:+UseCondCardMark -Dsun.rmi.dgc.server.gcInterval=9223372036854775807 -Dsun.rmi.dgc.client.gcInterval=9223372036854775807 -XX:CMSWaitDuration=120000 -XX:CMSMaxAbortablePrecleanTime=120000 -XX:+ExplicitGCInvokesConcurrent -XX:+CMSScavengeBeforeRemark -XX:+CMSClassUnloadingEnabled -Dlog4j.configuration=file:///opt/voltdb/voltdb/log4j.xml -Djava.library.path=default
2019-03-29 08:01:28,057   INFO  [main] HOST: Command line JVM classpath: /opt/voltdb/voltdb/voltdb-8.4.jar:/opt/voltdb/lib/httpclient-4.3.6.jar:/opt/voltdb/lib/netty-tcnative-boringssl-static-2.0.20.Final.jar:/opt/voltdb/lib/jetty-servlet-9.3.21.v20170918.jar:/opt/voltdb/lib/slf4j-api-1.6.2.jar:/opt/voltdb/lib/scala-xml_2.11-1.0.2.jar:/opt/voltdb/lib/tomcat-juli.jar:/opt/voltdb/lib/metrics-core-2.2.0.jar:/opt/voltdb/lib/lz4-1.2.0.jar:/opt/voltdb/lib/avro-1.7.7.jar:/opt/voltdb/lib/commons-logging-1.1.3.jar:/opt/voltdb/lib/jackson-core-asl-1.9.13.jar:/opt/voltdb/lib/jetty-util-9.3.21.v20170918.jar:/opt/voltdb/lib/snmp4j-2.5.2.jar:/opt/voltdb/lib/kafka-clients-0.8.2.2.jar:/opt/voltdb/lib/owner-1.0.9.jar:/opt/voltdb/lib/commons-codec-1.6.jar:/opt/voltdb/lib/jetty-security-9.3.21.v20170918.jar:/opt/voltdb/lib/httpcore-4.3.3.jar:/opt/voltdb/lib/super-csv-2.1.0.jar:/opt/voltdb/lib/jetty-http-9.3.21.v20170918.jar:/opt/voltdb/lib/httpasyncclient-4.0.2.jar:/opt/voltdb/lib/commons-lang3-3.0.jar:/opt/voltdb/lib/jetty-continuation-9.3.21.v20170918.jar:/opt/voltdb/lib/jsch-0.1.51.jar:/opt/voltdb/lib/kafka_2.11-0.8.2.2.jar:/opt/voltdb/lib/felix.jar:/opt/voltdb/lib/jline-2.10.jar:/opt/voltdb/lib/jetty-server-9.3.21.v20170918.jar:/opt/voltdb/lib/httpcore-nio-4.3.2.jar:/opt/voltdb/lib/owner-java8-1.0.9.jar:/opt/voltdb/lib/tomcat-jdbc.jar:/opt/voltdb/lib/servlet-api-3.1.jar:/opt/voltdb/lib/jna.jar:/opt/voltdb/lib/vmetrics.jar:/opt/voltdb/lib/log4j-1.2.16.jar:/opt/voltdb/lib/jackson-mapper-asl-1.9.13.jar:/opt/voltdb/lib/jetty-io-9.3.21.v20170918.jar:/opt/voltdb/lib/scala-parser-combinators_2.11-1.0.2.jar:/opt/voltdb/lib/snappy-java-1.1.1.7.jar:/opt/voltdb/lib/slf4j-nop-1.6.2.jar:/opt/voltdb/lib/protobuf-java-3.4.0.jar:/opt/voltdb/lib/scala-library-2.11.5.jar:/opt/voltdb/lib/netty-all-4.1.32.Final.jar:/opt/voltdb/lib/extension/voltdb-rabbitmq.jar
2019-03-29 08:01:28,101   INFO  [main] CONSOLE: Loaded node-specific settings from /var/voltdb/voltdbroot/config/path.properties
2019-03-29 08:01:28,101   INFO  [main] HOST: Loaded node-specific settings from /var/voltdb/voltdbroot/config/path.properties
2019-03-29 08:01:28,242   INFO  [main] NETWORK: Default network thread count: 2
2019-03-29 08:01:28,248   INFO  [main] HOST: SSL enabled for HTTP. Please point browser to HTTPS URL.
2019-03-29 08:01:28,472   INFO  [main] HOST: SSL enabled for admin and client port. Please enable SSL on client.
2019-03-29 08:01:28,472   INFO  [main] HOST: SSL enabled for internal inter-node communication.
2019-03-29 08:01:28,488   INFO  [main] HOST: Beginning inter-node communication on port 3021.
2019-03-29 08:01:28,537   INFO  [main] JOINER: SSL enabled on internal connection voltdb-0.voltdb-cluster/10.32.5.3:3021 with protocol TLSv1.2 and with cipher TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256
2019-03-29 08:01:28,576   INFO  [main] JOINER: Leader provided address 10.32.5.3:3021
2019-03-29 08:01:28,576   INFO  [main] JOINER: Leader provided address 10.32.4.3:3021
2019-03-29 08:01:28,602   INFO  [main] JOINER: SSL enabled on internal connection /10.32.4.3:3021 with protocol TLSv1.2 and with cipher TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256
2019-03-29 08:01:28,604   INFO  [main] JOINER: Leader provided address 10.32.48.2:3021
2019-03-29 08:01:28,628   INFO  [main] JOINER: SSL enabled on internal connection /10.32.48.2:3021 with protocol TLSv1.2 and with cipher TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256
2019-03-29 08:01:28,631   INFO  [main] JOINER: Leader provided address 10.32.7.2:3021
2019-03-29 08:01:28,656   INFO  [main] JOINER: SSL enabled on internal connection /10.32.7.2:3021 with protocol TLSv1.2 and with cipher TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256
2019-03-29 08:01:28,658   INFO  [main] JOINER: Leader provided address 10.32.3.3:3021
2019-03-29 08:01:28,683   INFO  [main] JOINER: SSL enabled on internal connection /10.32.3.3:3021 with protocol TLSv1.2 and with cipher TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256
2019-03-29 08:01:28,685   INFO  [main] JOINER: Leader provided address 10.32.1.2:3021
2019-03-29 08:01:28,710   INFO  [main] JOINER: SSL enabled on internal connection /10.32.1.2:3021 with protocol TLSv1.2 and with cipher TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256
2019-03-29 08:01:28,712   INFO  [main] JOINER: Leader provided address 10.32.6.2:3021
2019-03-29 08:01:28,737   INFO  [main] JOINER: SSL enabled on internal connection /10.32.6.2:3021 with protocol TLSv1.2 and with cipher TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256
2019-03-29 08:01:28,740   INFO  [main] JOINER: Leader provided address 10.32.8.2:3021
2019-03-29 08:01:28,765   INFO  [main] JOINER: SSL enabled on internal connection /10.32.8.2:3021 with protocol TLSv1.2 and with cipher TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256
2019-03-29 08:01:28,767   INFO  [main] JOINER: Leader provided address 10.32.9.2:3021
2019-03-29 08:01:28,797   INFO  [main] JOINER: SSL enabled on internal connection /10.32.9.2:3021 with protocol TLSv1.2 and with cipher TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256
2019-03-29 08:01:28,801   INFO  [main] HOST: Clock skew to across all nodes in the cluster is 30
2019-03-29 08:01:28,801   INFO  [main] NETWORK: 9 notified of host 0
2019-03-29 08:01:28,820   INFO  [main] NETWORK: 9 notified of host 1
2019-03-29 08:01:28,826   INFO  [main] NETWORK: 9 notified of host 2
2019-03-29 08:01:28,828   INFO  [main] NETWORK: 9 notified of host 3
2019-03-29 08:01:28,832   INFO  [main] NETWORK: 9 notified of host 4
2019-03-29 08:01:28,837   INFO  [main] NETWORK: 9 notified of host 5
2019-03-29 08:01:28,839   INFO  [main] NETWORK: 9 notified of host 6
2019-03-29 08:01:28,841   INFO  [main] NETWORK: 9 notified of host 7
2019-03-29 08:01:28,844   INFO  [main] NETWORK: 9 notified of host 8
2019-03-29 08:01:28,872   INFO  [main] ZK-SERVER: binding to port /127.0.0.1:7181
2019-03-29 08:01:28,883   INFO  [main] ZK-SERVER: Created server with tickTime 3000 minSessionTimeout 6000 maxSessionTimeout 60000
2019-03-29 08:01:28,953   INFO  [ZooKeeperServer] AGREEMENT: Loaded ZK snapshot
2019-03-29 08:01:28,960   INFO  [main] ZK-SERVER: Initiating client connection, connectString=127.0.0.1:7181 sessionTimeout=2000 watcher=org.voltcore.zk.ZKUtil$1@38145825
2019-03-29 08:01:28,967   INFO  [main-SendThread()] ZK-CLIENT: Opening socket connection to server /127.0.0.1:7181
2019-03-29 08:01:28,968   INFO  [main-SendThread(voltdb-9:7181)] ZK-CLIENT: Socket connection established to /127.0.0.1:7181, initiating session
2019-03-29 08:01:28,968   INFO  [NIOServerCxn.Factory:/127.0.0.1:7181] ZK-SERVER: Accepted socket connection from /127.0.0.1:41114
2019-03-29 08:01:28,972   INFO  [NIOServerCxn.Factory:/127.0.0.1:7181] ZK-SERVER: Client attempting to establish new session at /127.0.0.1:41114
2019-03-29 08:01:29,018   INFO  [ZooKeeperServer] ZK-SERVER: Established session 0x294ae905c6800009 with negotiated timeout 6000 for client /127.0.0.1:41114
2019-03-29 08:01:29,018   INFO  [main-SendThread(voltdb-9:7181)] ZK-CLIENT: Session establishment complete on server /127.0.0.1:7181, sessionid = 0x294ae905c6800009, negotiated timeout = 6000
2019-03-29 08:01:29,066   INFO  [Socket Joiner] HOST: Attempting to bind to internal ip 0.0.0.0/0.0.0.0:3021
2019-03-29 08:01:29,144   INFO  [main] HOST: Host id of this node is: 9
2019-03-29 08:01:29,144   INFO  [main] CONSOLE: Host id of this node is: 9
2019-03-29 08:01:29,175   INFO  [main] HOST: Starting a new database cluster
2019-03-29 08:01:29,175   INFO  [main] CONSOLE: Starting a new database cluster
2019-03-29 08:01:29,355   INFO  [main] HOST: Deployment configuration pulled from other cluster node.
2019-03-29 08:01:29,359   INFO  [main] HOST: Dead host timeout set to 90000 milliseconds
2019-03-29 08:01:29,359   INFO  [main] HOST: Elastic duration set to 50 milliseconds
2019-03-29 08:01:29,359   INFO  [main] HOST: Elastic throughput set to 2 mb/s
2019-03-29 08:01:29,359   INFO  [main] HOST: Max temptable size set to 100 mb
2019-03-29 08:01:29,359   INFO  [main] HOST: Snapshot priority set to 6 [0 - 10]
2019-03-29 08:01:29,359   INFO  [main] HOST: Query timeout set to 10000 milliseconds
2019-03-29 08:01:29,359   WARN  [main] CONSOLE: User authentication is not enabled. The database is accessible and could be modified or shut down by anyone on the network.
2019-03-29 08:01:29,367   INFO  [main] HOST: Configured connection for DR replica role to host 35.237.114.1
2019-03-29 08:01:30,393   INFO  [main] HOST: Framework properties are: {org.osgi.framework.system.packages.extra=com.google_voltpatches.common.base;version=1.0.0,com.google_voltpatches.common.collect;version=1.0.0,com.google_voltpatches.common.io;version=1.0.0,com.google_voltpatches.common.net;version=1.0.0,com.google_voltpatches.common.util.concurrent;version=1.0.0,com.yammer.metrics;version=1.0.0,com.yammer.metrics.core;version=1.0.0,com.yammer.metrics.reporting;version=1.0.0,com.yammer.metrics.stats;version=1.0.0,com.yammer.metrics.util;version=1.0.0,jsr166y;version=1.0.0,org.apache.log4j;version=1.0.0,org.slf4j;version=1.0.0,org.voltcore.network;version=1.0.0,org.voltcore.logging;version=1.0.0,org.voltcore.utils;version=1.0.0,org.voltdb;include:="VoltType",version=1.0.0,org.voltdb.client;version=1.0.0,org.voltdb.common;exclude="Permission",version=1.0.0,org.voltdb.importer;version=1.0.0,org.voltdb.importer.formatter;version=1.0.0,org.voltdb.types;version=1.0.0, org.osgi.framework.storage.clean=onFirstInit, felix.cache.rootdir=/var/voltdb/voltdbroot/.bundles-cache, felix.cache.locking=false}
2019-03-29 08:01:30,538   INFO  [main] LOGGING: Path /var/voltdb/voltdbroot/command_log/segments does not exist
2019-03-29 08:01:30,538   INFO  [main] LOGGING: No command log to replay on this host
2019-03-29 08:01:31,746   INFO  [main] HOST: Configured connection for DR replica role to host 35.237.114.1
2019-03-29 08:01:31,755   INFO  [main] HOST: Export target VOLTDB_XDCR_CONFLICTS is configured and enabled with type=FILE
2019-03-29 08:01:31,755   INFO  [main] HOST: Export target VOLTDB_XDCR_CONFLICTS configuration properties are: 
2019-03-29 08:01:31,755   INFO  [main] HOST: Export Configuration Property NAME=type VALUE=csv
2019-03-29 08:01:31,755   INFO  [main] HOST: Export Configuration Property NAME=nonce VALUE=LOG
2019-03-29 08:01:31,755   INFO  [main] HOST: Export Configuration Property NAME=outdir VALUE=xdcr_conflicts
2019-03-29 08:01:31,755   INFO  [main] HOST: Export Configuration Property NAME=replicated VALUE=true
2019-03-29 08:01:31,755   INFO  [main] HOST: Export Configuration Property NAME=skipinternals VALUE=true
2019-03-29 08:01:31,790   INFO  [main] IMPORT: Final importer count:0
2019-03-29 08:01:31,790   INFO  [main] IMPORT: Currently loaded importer modules: [], types: []
2019-03-29 08:01:31,794   INFO  [main] EXPORT: Export has compression enabled in /var/voltdb/voltdbroot/export_overflow
2019-03-29 08:01:31,795   INFO  [main] EXPORT: Export is enabled and can overflow to /var/voltdb/voltdbroot/export_overflow.
2019-03-29 08:01:31,813   INFO  [main] HOST: Loading native VoltDB code (voltdb-8.4). A confirmation message will follow if the loading is successful.
2019-03-29 08:01:31,870   INFO  [main] HOST: Successfully loaded native VoltDB library voltdb-8.4.
2019-03-29 08:01:32,086   INFO  [main] EXPORT: Active Targets are: [VOLTDB_XDCR_CONFLICTS]
2019-03-29 08:01:32,160   INFO  [main] CONSOLE: Initializing the database and command logs. This may take a moment...
2019-03-29 08:01:33,316   INFO  [LeaderCache] HOST: [Cartographer] Sending leader change notification with new leader:0:0 for partition:0
2019-03-29 08:01:33,317   INFO  [LeaderCache] HOST: [Cartographer] Sending leader change notification with new leader:0:1 for partition:1
2019-03-29 08:01:33,367   INFO  [LeaderCache] HOST: [Cartographer] Sending leader change notification with new leader:0:2 for partition:2
2019-03-29 08:01:33,368   INFO  [LeaderCache] HOST: [Cartographer] Sending leader change notification with new leader:0:3 for partition:3
2019-03-29 08:01:33,368   INFO  [LeaderCache] HOST: [Cartographer] Sending leader change notification with new leader:0:4 for partition:4
2019-03-29 08:01:33,447   INFO  [LeaderCache] HOST: [Cartographer] Sending leader change notification with new leader:0:5 for partition:5
2019-03-29 08:01:33,597   INFO  [LeaderCache] HOST: [Cartographer] Sending leader change notification with new leader:1:0 for partition:6
2019-03-29 08:01:33,597   INFO  [LeaderCache] HOST: [Cartographer] Sending leader change notification with new leader:1:1 for partition:7
2019-03-29 08:01:33,641   INFO  [main] TM: Setting maximum size of MPI read pool to: 20
2019-03-29 08:01:33,676   INFO  [LeaderCache] HOST: [Cartographer] Sending leader change notification with new leader:1:2 for partition:8
2019-03-29 08:01:33,677   INFO  [LeaderCache] HOST: [Cartographer] Sending leader change notification with new leader:1:3 for partition:9
2019-03-29 08:01:33,752   INFO  [LeaderCache] HOST: [Cartographer] Sending leader change notification with new leader:1:4 for partition:10
2019-03-29 08:01:33,753   INFO  [LeaderCache] HOST: [Cartographer] Sending leader change notification with new leader:1:5 for partition:11
2019-03-29 08:01:33,843   INFO  [LeaderCache] HOST: [Cartographer] Sending leader change notification with new leader:2:0 for partition:12
2019-03-29 08:01:33,843   INFO  [LeaderCache] HOST: [Cartographer] Sending leader change notification with new leader:2:1 for partition:13
2019-03-29 08:01:33,843   INFO  [LeaderCache] HOST: [Cartographer] Sending leader change notification with new leader:2:2 for partition:14
2019-03-29 08:01:33,896   INFO  [LeaderCache] HOST: [Cartographer] Sending leader change notification with new leader:2:3 for partition:15
2019-03-29 08:01:33,897   INFO  [LeaderCache] HOST: [Cartographer] Sending leader change notification with new leader:2:4 for partition:16
2019-03-29 08:01:33,975   INFO  [LeaderCache] HOST: [Cartographer] Sending leader change notification with new leader:2:5 for partition:17
2019-03-29 08:01:34,041   INFO  [LeaderCache] HOST: [Cartographer] Sending leader change notification with new leader:3:0 for partition:18
2019-03-29 08:01:34,041   INFO  [LeaderCache] HOST: [Cartographer] Sending leader change notification with new leader:3:1 for partition:19
2019-03-29 08:01:34,087   INFO  [LeaderCache] HOST: [Cartographer] Sending leader change notification with new leader:3:2 for partition:20
2019-03-29 08:01:34,187   INFO  [LeaderCache] HOST: [Cartographer] Sending leader change notification with new leader:3:3 for partition:21
2019-03-29 08:01:34,239   INFO  [LeaderCache] HOST: [Cartographer] Sending leader change notification with new leader:3:4 for partition:22
2019-03-29 08:01:34,290   INFO  [LeaderCache] HOST: [Cartographer] Sending leader change notification with new leader:3:5 for partition:23
2019-03-29 08:01:34,345   INFO  [LeaderCache] HOST: [Cartographer] Sending leader change notification with new leader:4:0 for partition:24
2019-03-29 08:01:34,345   INFO  [LeaderCache] HOST: [Cartographer] Sending leader change notification with new leader:4:1 for partition:25
2019-03-29 08:01:34,405   INFO  [LeaderCache] HOST: [Cartographer] Sending leader change notification with new leader:4:2 for partition:26
2019-03-29 08:01:34,466   INFO  [LeaderCache] HOST: [Cartographer] Sending leader change notification with new leader:4:3 for partition:27
2019-03-29 08:01:34,560   INFO  [LeaderCache] HOST: [Cartographer] Sending leader change notification with new leader:4:4 for partition:28
2019-03-29 08:01:34,561   INFO  [LeaderCache] HOST: [Cartographer] Sending leader change notification with new leader:4:5 for partition:29
2019-03-29 08:01:34,770   INFO  [LeaderCache] HOST: [Cartographer] Sending leader change notification with new leader:5:0 for partition:30
2019-03-29 08:01:34,771   INFO  [LeaderCache] HOST: [Cartographer] Sending leader change notification with new leader:5:1 for partition:31
2019-03-29 08:01:34,794   INFO  [LeaderCache] HOST: [Cartographer] Sending leader change notification with new leader:5:2 for partition:32
2019-03-29 08:01:34,869   INFO  [LeaderCache] HOST: [Cartographer] Sending leader change notification with new leader:5:3 for partition:33
2019-03-29 08:01:34,869   INFO  [LeaderCache] HOST: [Cartographer] Sending leader change notification with new leader:5:4 for partition:34
2019-03-29 08:01:34,964   INFO  [LeaderCache] HOST: [Cartographer] Sending leader change notification with new leader:5:5 for partition:35
2019-03-29 08:01:35,056   INFO  [LeaderCache] HOST: [Cartographer] Sending leader change notification with new leader:6:0 for partition:36
2019-03-29 08:01:35,118   INFO  [LeaderCache] HOST: [Cartographer] Sending leader change notification with new leader:6:1 for partition:37
2019-03-29 08:01:35,273   INFO  [LeaderCache] HOST: [Cartographer] Sending leader change notification with new leader:6:2 for partition:38
2019-03-29 08:01:35,360   INFO  [LeaderCache] HOST: [Cartographer] Sending leader change notification with new leader:6:3 for partition:39
